Stations_ID;Stations_Name;Parameter;Von_Datum;Bis_Datum;Gesamt_Fehlwerte;Beschreibung;eor;                                                                                                              
232;Augsburg;D;07.04.2007-06:00;07.04.2007-06:00;1;;eor;                                                                                                                                                
232;Augsburg;D;10.04.2007-20:00;10.04.2007-20:00;1;;eor;                                                                                                                                                
232;Augsburg;D;12.04.2007-00:00;12.04.2007-00:00;1;;eor;                                                                                                                                                
232;Augsburg;D;12.04.2007-13:00;12.04.2007-13:00;1;;eor;                                                                                                                                                
232;Augsburg;D;13.04.2007-01:00;13.04.2007-01:00;1;;eor;                                                                                                                                                
232;Augsburg;D;14.04.2007-05:00;14.04.2007-05:00;1;;eor;                                                                                                                                                
232;Augsburg;D;14.04.2007-18:00;14.04.2007-18:00;1;;eor;                                                                                                                                                
232;Augsburg;D;17.04.2007-13:00;17.04.2007-13:00;1;;eor;                                                                                                                                                
232;Augsburg;D;18.04.2007-11:00;18.04.2007-11:00;1;;eor;                                                                                                                                                
232;Augsburg;D;22.04.2007-00:00;22.04.2007-00:00;1;;eor;                                                                                                                                                
232;Augsburg;D;22.04.2007-07:00;22.04.2007-07:00;1;;eor;                                                                                                                                                
232;Augsburg;D;22.04.2007-22:00;22.04.2007-22:00;1;;eor;                                                                                                                                                
232;Augsburg;D;20.05.2007-05:00;20.05.2007-05:00;1;;eor;                                                                                                                                                
232;Augsburg;D;25.05.2007-12:00;25.05.2007-12:00;1;;eor;                                                                                                                                                
232;Augsburg;D;29.05.2007-21:00;29.05.2007-21:00;1;;eor;                                                                                                                                                
232;Augsburg;D;30.05.2007-20:00;30.05.2007-20:00;1;;eor;                                                                                                                                                
232;Augsburg;D;04.06.2007-11:00;04.06.2007-11:00;1;;eor;                                                                                                                                                
232;Augsburg;D;05.06.2007-23:00;05.06.2007-23:00;1;;eor;                                                                                                                                                
232;Augsburg;D;07.06.2007-22:00;07.06.2007-22:00;1;;eor;                                                                                                                                                
232;Augsburg;D;13.06.2007-06:00;13.06.2007-06:00;1;;eor;                                                                                                                                                
232;Augsburg;D;30.06.2007-01:00;30.06.2007-01:00;1;;eor;                                                                                                                                                
232;Augsburg;D;27.07.2007-13:00;27.07.2007-13:00;1;;eor;                                                                                                                                                
232;Augsburg;D;19.12.2012-17:00;20.12.2012-04:00;12;;eor;                                                                                                                                               
232;Augsburg;D;08.05.2013-00:00;08.05.2013-03:00;4;;eor;                                                                                                                                                
232;Augsburg;D;16.01.2015-22:00;17.01.2015-01:00;4;;eor;                                                                                                                                                
232;Augsburg;D;17.01.2015-07:00;17.01.2015-23:00;17;;eor;                                                                                                                                               
232;Augsburg;D;18.01.2015-03:00;18.01.2015-10:00;8;;eor;                                                                                                                                                
232;Augsburg;D;19.01.2015-20:00;19.01.2015-21:00;2;;eor;                                                                                                                                                
232;Augsburg;D;20.01.2015-11:00;20.01.2015-11:00;1;;eor;                                                                                                                                                
232;Augsburg;D;20.01.2015-16:00;20.01.2015-20:00;5;;eor;                                                                                                                                                
232;Augsburg;D;03.02.2015-10:00;03.02.2015-11:00;2;;eor;                                                                                                                                                
232;Augsburg;D;03.02.2015-21:00;04.02.2015-00:00;4;;eor;                                                                                                                                                
232;Augsburg;D;04.02.2015-03:00;04.02.2015-09:00;7;;eor;                                                                                                                                                
232;Augsburg;D;04.02.2015-21:00;04.02.2015-22:00;2;;eor;                                                                                                                                                
232;Augsburg;D;11.02.2015-01:00;11.02.2015-02:00;2;;eor;                                                                                                                                                
232;Augsburg;D;25.02.2015-05:00;25.02.2015-07:00;3;;eor;                                                                                                                                                
232;Augsburg;D;22.10.2015-10:00;22.10.2015-10:00;1;;eor;                                                                                                                                                
232;Augsburg;D;22.05.2016-21:00;24.05.2016-08:00;36;;eor;                                                                                                                                               
232;Augsburg;D;20.08.2016-09:00;22.08.2016-08:00;48;;eor;                                                                                                                                               
232;Augsburg;D;30.11.2016-02:00;30.11.2016-04:00;3;;eor;                                                                                                                                                
232;Augsburg;D;21.01.2017-06:00;21.01.2017-11:00;6;;eor;                                                                                                                                                
232;Augsburg;D;22.01.2017-00:00;22.01.2017-06:00;7;;eor;                                                                                                                                                
232;Augsburg;D;26.06.2017-20:00;26.06.2017-20:00;1;;eor;                                                                                                                                                
232;Augsburg;D;26.06.2017-22:00;27.06.2017-09:00;12;;eor;                                                                                                                                               
232;Augsburg;D;28.06.2017-20:00;03.07.2017-09:00;110;;eor;                                                                                                                                              
232;Augsburg;D;26.04.2018-21:00;27.04.2018-02:00;6;;eor;                                                                                                                                                
232;Augsburg;D;27.04.2018-04:00;27.04.2018-06:00;3;;eor;                                                                                                                                                
232;Augsburg;D;09.08.2018-18:00;10.08.2018-10:00;17;;eor;                                                                                                                                               
232;Augsburg;D;20.07.2019-11:00;20.07.2019-16:00;6;;eor;                                                                                                                                                
232;Augsburg;D;22.07.2019-09:00;22.07.2019-12:00;4;;eor;                                                                                                                                                
232;Augsburg;D;20.01.2021-13:00;20.01.2021-15:00;3;;eor;                                                                                                                                                
232;Augsburg;D;21.01.2021-13:00;21.01.2021-14:00;2;;eor;                                                                                                                                                
232;Augsburg;D;27.05.2021-11:00;27.05.2021-11:00;1;;eor;                                                                                                                                                
232;Augsburg;D;27.05.2021-13:00;27.05.2021-13:00;1;;eor;                                                                                                                                                
232;Augsburg;D;23.08.2021-05:00;23.08.2021-09:00;5;;eor;                                                                                                                                                
232;Augsburg;D;16.11.2022-20:00;17.11.2022-09:00;14;;eor;                                                                                                                                               
232;Augsburg;D;28.11.2022-10:00;02.12.2022-09:00;96;;eor;                                                                                                                                               
232;Augsburg;D;07.12.2022-08:00;07.12.2022-13:00;6;;eor;                                                                                                                                                
generiert: 05.05.2023 --  Deutscher Wetterdienst  --                                                                                                                                                    
